time,data,src
34594338094.71728,0.00163,uFldDelve
34594338095.27854,0.00037,uFldDelve
34594338095.858826,0.00041,uFldDelve
34594338096.46034,0.00015,uFldDelve
34594338097.03852,0.00029,uFldDelve
34594338097.60744,0.00040,uFldDelve
34594338098.15658,0.00027,uFldDelve
34594338098.678375,0.00015,uFldDelve
34594338099.22506,0.00035,uFldDelve
34594338099.79949,0.00081,uFldDelve
34594338100.39962,0.00047,uFldDelve
34594338100.98504,0.00017,uFldDelve
34594338101.57902,0.00040,uFldDelve
34594338102.14682,0.00024,uFldDelve
34594338102.7483,0.00087,uFldDelve
34594338103.27736,0.00024,uFldDelve
34594338103.79996,0.00041,uFldDelve
34594338104.37494,0.00027,uFldDelve
34594338104.95646,0.00064,uFldDelve
34594338105.48362,0.00020,uFldDelve
34594338106.051926,0.00046,uFldDelve
34594338106.65306,0.00040,uFldDelve
34594338107.16832,0.00043,uFldDelve
34594338107.75176,0.00032,uFldDelve
34594338108.3099,0.00055,uFldDelve
34594338108.90278,0.00101,uFldDelve
34594338109.46796,0.00067,uFldDelve
34594338110.0029,0.00037,uFldDelve
34594338110.5896,0.00044,uFldDelve
34594338111.1474,0.00027,uFldDelve
34594338111.72184,0.00067,uFldDelve
34594338112.2976,0.00012,uFldDelve
34594338112.89834,0.00081,uFldDelve
34594338113.43576,0.00040,uFldDelve
34594338114.00326,0.00044,uFldDelve
34594338114.61318,0.00049,uFldDelve
34594338115.20188,0.00072,uFldDelve
34594338115.78644,0.00081,uFldDelve
34594338116.38602,0.00047,uFldDelve
34594338116.93564,0.00037,uFldDelve
34594338117.57672,0.00145,uFldDelve
34594338118.174416,0.00064,uFldDelve
34594338118.73254,0.00064,uFldDelve
34594338119.2383,0.00047,uFldDelve
34594338119.82554,0.00128,uFldDelve
34594338120.3264,0.00067,uFldDelve
34594338120.92746,0.00111,uFldDelve
34594338121.46116,0.00027,uFldDelve
34594338122.02556,0.00055,uFldDelve
34594338122.594666,0.00050,uFldDelve
34594338123.19488,0.00047,uFldDelve
34594338123.79642,0.00012,uFldDelve
34594338124.37858,0.00040,uFldDelve
34594338124.985176,0.00085,uFldDelve
34594338125.58398,0.00052,uFldDelve
34594338126.1325,0.00027,uFldDelve
34594338126.63814,0.00052,uFldDelve
34594338127.1427,0.00056,uFldDelve
34594338127.743996,0.00044,uFldDelve
34594338128.30754,0.00024,uFldDelve
34594338128.91268,0.00114,uFldDelve
34594338129.51834,0.00092,uFldDelve
34594338130.11878,0.00104,uFldDelve
34594338130.65534,0.00020,uFldDelve
34594338131.2559,0.00047,uFldDelve
34594338131.83082,0.00040,uFldDelve
34594338132.39836,0.00037,uFldDelve
34594338132.95552,0.00024,uFldDelve
34594338133.48493,0.00049,uFldDelve
34594338134.08558,0.00037,uFldDelve
34594338134.660255,0.00035,uFldDelve
34594338135.18026,0.00020,uFldDelve
